"work_year","experience_level","job_title","salary","salary_currency","salary_in_usd","employee_residence","company_location"
"2023","SE","Applied Scientist","145900","USD","145900","US","US"
"2023","SE","Data Lead","155000","USD","155000","US","US"
"2023","SE","Data Lead","38000","USD","38000","US","US"
"2023","SE","Machine Learning Engineer","218000","USD","218000","US","US"
"2023","SE","Machine Learning Engineer","115000","USD","115000","US","US"
"2023","SE","Data Strategist","104000","USD","104000","US","US"
"2023","SE","Data Strategist","86000","USD","86000","US","US"
"2023","SE","Analytics Engineer","235400","USD","235400","US","US"
"2023","SE","Analytics Engineer","108320","USD","108320","US","US"
"2023","SE","Data Quality Analyst","95000","USD","95000","US","US"
"2023","SE","Data Quality Analyst","82000","USD","82000","US","US"
"2023","SE","Data Engineer","152375","USD","152375","US","US"
"2023","SE","Data Engineer","94000","USD","94000","US","US"
"2023","SE","Data Analyst","115934","USD","115934","US","US"
"2023","SE","Data Analyst","81666","USD","81666","US","US"
"2023","MI","Data Analyst","110000","USD","110000","US","US"
"2023","MI","Data Analyst","79000","USD","79000","US","US"
"2023","SE","Research Scientist","273400","USD","273400","US","US"
"2023","SE","Research Scientist","182200","USD","182200","US","US"
"2023","MI","Data Analyst","160000","USD","160000","US","US"
"2023","MI","Data Analyst","112000","USD","112000","US","US"
"2023","SE","Data Scientist","285000","USD","285000","US","US"
"2023","SE","Data Scientist","154000","USD","154000","US","US"
"2023","SE","Applied Scientist","220000","USD","220000","US","US"
"2023","SE","Applied Scientist","170000","USD","170000","US","US"
"2023","EX","Data Engineer","174500","USD","174500","US","US"
"2023","EX","Data Engineer","113000","USD","113000","US","US"
"2023","SE","Data Engineer","225000","USD","225000","US","US"
"2023","SE","Data Engineer","125000","USD","125000","US","US"
"2023","MI","Data Engineer","200000","USD","200000","US","US"
"2023","MI","Data Engineer","180000","USD","180000","US","US"
"2023","MI","Applied Scientist","250000","USD","250000","US","US"
"2023","MI","Applied Scientist","125000","USD","125000","US","US"
"2023","MI","Data Analyst","110000","USD","110000","US","US"
"2023","MI","Data Analyst","90000","USD","90000","US","US"
"2023","MI","Research Scientist","275000","USD","275000","US","US"
"2023","MI","Research Scientist","200000","USD","200000","US","US"
"2023","MI","Research Scientist","275000","USD","275000","US","US"
"2023","MI","Research Scientist","200000","USD","200000","US","US"
"2023","SE","Machine Learning Engineer","258800","USD","258800","GB","GB"
"2023","SE","Machine Learning Engineer","199200","USD","199200","GB","GB"
"2023","SE","Data Scientist","177000","USD","177000","GB","GB"
"2023","SE","Data Scientist","136000","USD","136000","GB","GB"
"2023","MI","Data Analyst","110000","USD","110000","US","US"
"2023","MI","Data Analyst","80000","USD","80000","US","US"
"2023","SE","Data Analyst","115000","USD","115000","US","US"
"2023","SE","Data Analyst","75000","USD","75000","US","US"
"2023","SE","Data Analyst","138860","USD","138860","US","US"
"2023","SE","Data Analyst","122720","USD","122720","US","US"
"2023","SE","Data Scientist","140000","USD","140000","US","US"
"2023","SE","Data Scientist","126000","USD","126000","US","US"
"2023","SE","Data Engineer","231500","USD","231500","US","US"
"2023","SE","Data Engineer","118000","USD","118000","US","US"
"2023","EX","Data Scientist","299500","USD","299500","US","US"
"2023","EX","Data Scientist","249600","USD","249600","US","US"
"2023","SE","Business Intelligence Engineer","185000","USD","185000","US","US"
"2023","SE","Business Intelligence Engineer","79600","USD","79600","US","US"
"2023","MI","Data Analyst","866000","PHP","15680","PH","PH"
"2023","SE","Machine Learning Engineer","193600","USD","193600","US","US"
"2023","SE","Machine Learning Engineer","119700","USD","119700","US","US"
"2023","SE","Data Engineer","240500","USD","240500","US","US"
"2023","SE","Data Engineer","123700","USD","123700","US","US"
"2023","MI","Data Engineer","120000","USD","120000","US","US"
"2023","MI","Data Engineer","110000","USD","110000","US","US"
"2023","MI","Data Analyst","100000","USD","100000","US","US"
"2023","MI","Data Analyst","75000","USD","75000","US","US"
"2023","SE","Machine Learning Engineer","297000","USD","297000","US","US"
"2023","SE","Machine Learning Engineer","138000","USD","138000","US","US"
"2023","MI","Data Scientist","135000","USD","135000","US","US"
"2023","MI","Data Scientist","105000","USD","105000","US","US"
"2023","SE","Data Scientist","267100","USD","267100","US","US"
"2023","SE","Data Scientist","167200","USD","167200","US","US"
"2023","SE","Data Scientist","202000","USD","202000","US","US"
"2023","SE","Data Scientist","140000","USD","140000","US","US"
"2023","SE","Data Engineer","174350","USD","174350","US","US"
"2023","SE","Data Engineer","126800","USD","126800","US","US"
"2023","SE","Machine Learning Engineer","258800","USD","258800","GB","GB"
"2023","SE","Machine Learning Engineer","199200","USD","199200","GB","GB"
"2023","SE","Data Architect","188500","USD","188500","US","US"
"2023","SE","Data Architect","117000","USD","117000","US","US"
"2023","SE","Data Scientist","150931","USD","150931","US","US"
"2023","SE","Data Scientist","143250","USD","143250","US","US"
"2023","SE","AI Architect","330000","USD","330000","US","US"
"2023","SE","AI Architect","204000","USD","204000","US","US"
"2023","SE","Machine Learning Engineer","247500","USD","247500","US","US"
"2023","SE","Machine Learning Engineer","172200","USD","172200","US","US"
"2023","SE","Data Engineer","200000","USD","200000","US","US"
"2023","SE","Data Engineer","160000","USD","160000","US","US"
"2023","SE","Data Engineer","205600","USD","205600","US","US"
"2023","SE","Data Engineer","105700","USD","105700","US","US"
"2023","SE","Machine Learning Engineer","324000","USD","324000","US","US"
"2023","SE","Machine Learning Engineer","159000","USD","159000","US","US"
"2023","SE","Data Engineer","231000","USD","231000","US","US"
"2023","SE","Data Engineer","157250","USD","157250","US","US"
"2023","SE","Machine Learning Scientist","240000","USD","240000","US","US"
"2023","SE","Machine Learning Scientist","157250","USD","157250","US","US"
"2023","SE","Data Engineer","232000","USD","232000","US","US"
"2023","SE","Data Engineer","108000","USD","108000","US","US"
"2023","SE","Data Manager","145000","USD","145000","US","US"
"2023","SE","Data Manager","130000","USD","130000","US","US"
"2023","SE","Data Scientist","277300","USD","277300","GB","GB"
"2023","SE","Data Scientist","213300","USD","213300","GB","GB"
"2023","SE","Data Scientist","180000","USD","180000","US","US"
"2023","SE","Data Scientist","135000","USD","135000","US","US"
"2023","SE","Data Engineer","209000","USD","209000","US","US"
"2023","SE","Data Engineer","135000","USD","135000","US","US"
"2023","SE","Applied Scientist","260000","USD","260000","US","US"
"2023","SE","Applied Scientist","136000","USD","136000","US","US"
"2023","SE","Data Engineer","209000","USD","209000","US","US"
"2023","SE","Data Engineer","135000","USD","135000","US","US"
"2023","SE","Data Scientist","184250","USD","184250","US","US"
"2023","SE","Data Scientist","167500","USD","167500","US","US"
"2023","SE","Data Engineer","95000","USD","95000","US","US"
"2023","SE","Data Engineer","85000","USD","85000","US","US"
"2023","MI","Data Scientist","230000","USD","230000","US","US"
"2023","MI","Data Scientist","175000","USD","175000","US","US"
"2023","MI","Computer Vision Engineer","90000","GBP","110736","GB","GB"
"2023","MI","Computer Vision Engineer","75000","GBP","92280","GB","GB"
"2023","SE","Data Analyst","154440","USD","154440","US","US"
"2023","SE","Data Analyst","68550","USD","68550","US","US"
"2023","EN","Data Analyst","90000","USD","90000","US","US"
"2023","EN","Data Analyst","60000","USD","60000","US","US"
"2023","SE","Data Engineer","226600","USD","226600","US","US"
"2023","SE","Data Engineer","140100","USD","140100","US","US"
"2023","SE","Business Intelligence Developer","169000","USD","169000","US","US"
"2023","SE","Business Intelligence Developer","110600","USD","110600","US","US"
"2023","SE","Business Intelligence Analyst","171050","USD","171050","US","US"
"2023","SE","Business Intelligence Analyst","124400","USD","124400","US","US"
"2023","SE","Data Engineer","225500","USD","225500","US","US"
"2023","SE","Data Engineer","139400","USD","139400","US","US"
"2023","SE","Machine Learning Engineer","226600","USD","226600","US","US"
"2023","SE","Machine Learning Engineer","140100","USD","140100","US","US"
"2023","SE","Data Engineer","162000","USD","162000","US","US"
"2023","SE","Data Engineer","111000","USD","111000","US","US"
"2023","EN","Data Analyst","40000","GBP","49216","GB","GB"
"2023","EN","Data Analyst","34000","GBP","41833","GB","GB"
"2023","SE","Data Scientist","136000","USD","136000","US","US"
"2023","SE","Data Scientist","104000","USD","104000","US","US"
"2023","SE","Data Architect","80000","USD","80000","US","US"
"2023","SE","Data Architect","52500","USD","52500","US","US"
"2023","SE","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Data Engineer","115000","USD","115000","US","US"
"2023","SE","Research Engineer","253000","USD","253000","US","US"
"2023","SE","Research Engineer","156400","USD","156400","US","US"
"2023","SE","Machine Learning Engineer","300000","USD","300000","US","US"
"2023","SE","Machine Learning Engineer","235000","USD","235000","US","US"
"2023","SE","Data Analyst","223100","USD","223100","US","US"
"2023","SE","Data Analyst","114700","USD","114700","US","US"
"2023","SE","Data Analyst","172800","USD","172800","GB","GB"
"2023","SE","Data Analyst","110000","USD","110000","GB","GB"
"2023","SE","Data Analyst","95000","USD","95000","US","US"
"2023","SE","Data Analyst","70000","USD","70000","US","US"
"2023","SE","Data Scientist","180000","USD","180000","US","US"
"2023","SE","Data Scientist","120000","USD","120000","US","US"
"2023","MI","Data Engineer","152375","USD","152375","US","US"
"2023","MI","Data Engineer","94000","USD","94000","US","US"
"2023","SE","Data Engineer","183000","USD","183000","CA","CA"
"2023","SE","Data Engineer","125000","USD","125000","CA","CA"
"2023","SE","Data Scientist","185900","USD","185900","US","US"
"2023","SE","Data Scientist","129300","USD","129300","US","US"
"2023","SE","Data Analyst","120350","USD","120350","US","US"
"2023","SE","Data Analyst","74400","USD","74400","US","US"
"2023","SE","Data Analyst","134000","USD","134000","US","US"
"2023","SE","Data Analyst","120000","USD","120000","US","US"
"2023","SE","Data Engineer","52800","EUR","57007","EE","EE"
"2023","SE","Data Engineer","40800","EUR","44051","EE","EE"
"2023","SE","Data Engineer","258750","USD","258750","US","US"
"2023","SE","Data Engineer","172500","USD","172500","US","US"
"2023","SE","Machine Learning Engineer","254000","USD","254000","US","US"
"2023","SE","Machine Learning Engineer","200000","USD","200000","US","US"
"2023","SE","Data Scientist","153600","USD","153600","US","US"
"2023","SE","Data Scientist","106800","USD","106800","US","US"
"2023","SE","Applied Scientist","230000","USD","230000","US","US"
"2023","SE","Applied Scientist","196000","USD","196000","US","US"
"2023","SE","Data Scientist","185900","USD","185900","US","US"
"2023","SE","Data Scientist","129300","USD","129300","US","US"
"2023","MI","BI Developer","128000","USD","128000","US","US"
"2023","MI","BI Developer","81500","USD","81500","US","US"
"2023","EX","Data Engineer","220000","USD","220000","US","US"
"2023","EX","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Machine Learning Engineer","226600","USD","226600","US","US"
"2023","SE","Machine Learning Engineer","140100","USD","140100","US","US"
"2023","SE","Research Scientist","248100","USD","248100","US","US"
"2023","SE","Research Scientist","145900","USD","145900","US","US"
"2023","SE","Data Engineer","155000","USD","155000","US","US"
"2023","SE","Data Engineer","109528","USD","109528","US","US"
"2023","MI","Machine Learning Engineer","287500","USD","287500","AU","AU"
"2023","MI","Machine Learning Engineer","207500","USD","207500","AU","AU"
"2023","SE","Applied Scientist","248100","USD","248100","US","US"
"2023","SE","Applied Scientist","145900","USD","145900","US","US"
"2023","SE","Data Analyst","134200","USD","134200","GB","GB"
"2023","SE","Data Analyst","103200","USD","103200","GB","GB"
"2023","SE","Data Engineer","240500","USD","240500","US","US"
"2023","SE","Data Engineer","123700","USD","123700","US","US"
"2023","SE","Applied Scientist","192000","USD","192000","US","US"
"2023","SE","Applied Scientist","164000","USD","164000","US","US"
"2023","SE","Machine Learning Engineer","269500","USD","269500","US","US"
"2023","SE","Machine Learning Engineer","166600","USD","166600","US","US"
"2023","SE","Principal Data Scientist","160000","USD","160000","US","US"
"2023","SE","Data Analyst","93919","USD","93919","US","US"
"2023","SE","Data Analyst","51962","USD","51962","US","US"
"2023","SE","Data Analyst","93919","USD","93919","US","US"
"2023","SE","Data Analyst","51962","USD","51962","US","US"
"2023","SE","Data Architect","180000","USD","180000","US","US"
"2023","SE","Data Architect","115000","USD","115000","US","US"
"2023","SE","Data Analyst","186600","USD","186600","US","US"
"2023","SE","Data Analyst","119800","USD","119800","US","US"
"2023","SE","Data Engineer","160000","USD","160000","US","US"
"2023","SE","Data Engineer","75000","USD","75000","US","US"
"2023","SE","Data Architect","200000","USD","200000","US","US"
"2023","SE","Data Architect","115000","USD","115000","US","US"
"2023","SE","Data Analyst","280000","USD","280000","US","US"
"2023","SE","Data Analyst","200000","USD","200000","US","US"
"2023","SE","Applied Scientist","260000","USD","260000","US","US"
"2023","SE","Applied Scientist","136000","USD","136000","US","US"
"2023","SE","ML Engineer","383910","USD","383910","US","US"
"2023","SE","ML Engineer","315850","USD","315850","US","US"
"2023","SE","Data Scientist","235000","USD","235000","US","US"
"2023","SE","Data Scientist","204000","USD","204000","US","US"
